検証軸,ブロック,方向,信頼度,条件,3枝パターン,出走数,勝率,市場期待勝率,勝A_E,勝z,複勝率,市場期待複勝率,複勝A_E,複勝z,単勝回収率,勝期待判定,複勝期待判定,総合強度
距離×芝ダ×馬場状態,母母父ブロック,マイナス,B,1200×芝×重,地極極,527,0.04364326375711575,0.06549236350497081,0.6663870628795259,-2.143491796351394,0.17647058823529413,0.197356082510654,0.8941735465678774,-1.3916771357330853,62.201138519924115,弱,中立,2.143491796351394
距離×芝ダ×馬場状態,母母父ブロック,マイナス,B,1600×芝×良,地極極,4731,0.06658211794546608,0.07390956589272038,0.9008592749970946,-2.0803068874609107,0.2134855210314944,0.22223053476500776,0.9606489101834698,-1.7604236225860415,65.69647009088993,やや弱,中立,2.0803068874609107
距離×芝ダ×馬場状態,母母父ブロック,マイナス,B,1600×芝×良,地バ極,633,0.07898894154818326,0.08678310009896646,0.9101880603263212,-0.7602332512956415,0.22748815165876776,0.2526378613307492,0.9004515414296675,-1.8022984312622932,60.331753554502356,中立,やや弱,1.8022984312622932
距離×芝ダ×馬場状態,母母父ブロック,マイナス,B,1700×ダ×良,地極極,2525,0.07207920792079207,0.07408979859680918,0.9728627865901137,-0.41152607502271443,0.2087128712871287,0.2208853720628849,0.944892227755622,-1.7319040235627796,71.79405940594057,中立,やや弱,1.7319040235627796
距離×芝ダ×馬場状態,母母父ブロック,マイナス,B,2400×芝×良,地極極,866,0.07159353348729793,0.0863400917526865,0.8292038152145034,-1.6910582388171977,0.24942263279445728,0.25841778111338587,0.9651914497517421,-0.7550303098187315,69.34180138568132,やや弱,中立,1.6910582388171977
距離×芝ダ×馬場状態,母母父ブロック,マイナス,B,1200×芝×良,バ極極,1132,0.06978798586572438,0.07660956919769274,0.9109565110023643,-0.9241564119717816,0.20936395759717313,0.22591193293394574,0.9267503264574739,-1.5862071668733,57.049469964664304,中立,やや弱,1.5862071668733
距離×芝ダ×馬場状態,母母父ブロック,マイナス,C,1000×芝×良,地極極,370,0.04054054054054054,0.05900003210729181,0.6871274318430436,-1.5834221409061489,0.17027027027027028,0.1803412504393342,0.944155981260362,-0.5801311987133576,32.54054054054053,やや弱,中立,1.5834221409061489
距離×芝ダ×馬場状態,母母父ブロック,マイナス,C,1600×ダ×稍重,地極極,445,0.04943820224719101,0.06683880891333818,0.7396631246270645,-1.5800441355739256,0.19550561797752808,0.20371985229793566,0.9596787734344395,-0.5236021907793855,23.48314606741573,やや弱,中立,1.5800441355739256
距離×芝ダ×馬場状態,母母父ブロック,マイナス,C,1600×ダ×良,バ極極,345,0.0463768115942029,0.06532351866288652,0.7099558098445152,-1.5532917110790196,0.1826086956521739,0.19665608540998844,0.9285687512363091,-0.7965635752640914,54.20289855072464,やや弱,中立,1.5532917110790196
距離×芝ダ×馬場状態,母母父ブロック,混合,B,1800×芝×良,極極地,1362,0.06020558002936858,0.07308762463010696,0.823745200833468,-1.9869673803747625,0.23348017621145375,0.2222996038796062,1.0502950618747064,1.230875911863274,64.29515418502203,やや弱,中立,1.9869673803747625
距離×芝ダ×馬場状態,母母父ブロック,混合,B,1000×ダ×良,地極極,704,0.08380681818181818,0.08416774540638693,0.9957118107081747,-0.03657661991111826,0.27982954545454547,0.2550931972480224,1.096969846602661,1.7698051727169357,109.14772727272728,中立,やや強,1.7698051727169357
距離×芝ダ×馬場状態,母母父ブロック,混合,B,1200×ダ×稍重,極極地,534,0.056179775280898875,0.06538721827465567,0.8591858892806634,-0.9288825614981208,0.22284644194756553,0.19842184116968167,1.1230943157966014,1.7141056714287517,43.67041198501874,中立,やや強,1.7141056714287517
距離×芝ダ×馬場状態,母母父ブロック,混合,C,1400×芝×稍重,地極極,401,0.08977556109725686,0.06957636003463544,1.2903170136029847,1.6699869108942746,0.20947630922693267,0.21565274123997236,0.9713593623826616,-0.3486127514478649,151.02244389027433,やや強,中立,1.6699869108942746
距離×芝ダ×馬場状態,母母父ブロック,混合,B,1800×ダ×良,極バ極,540,0.08888888888888889,0.07190494784425365,1.23619989380178,1.6495896771247684,0.1962962962962963,0.21644283975190082,0.9069197970295638,-1.3599172473476278,100.53703703703701,やや強,中立,1.6495896771247684
距離×芝ダ×馬場状態,母母父ブロック,混合,B,1400×芝×稍重,極極極,862,0.06264501160092807,0.06621600962837887,0.9460704737797982,-0.4493263069929748,0.21693735498839908,0.19927272632582538,1.0886454909724612,1.5436988010605248,118.63109048723899,中立,やや強,1.5436988010605248
距離×芝ダ×馬場状態,母父ブロック,プラス,A,1800×ダ×良,極地地,1691,0.09580130100532229,0.07521806610241974,1.2736474888210452,3.4711666637071685,0.22885866351271436,0.2270594242531057,1.0079240897642858,0.2142356617677349,117.33885274985217,強,中立,3.4711666637071685
距離×芝ダ×馬場状態,母父ブロック,プラス,A,2000×芝×良,地地地,1412,0.09419263456090651,0.08602933792902791,1.0948896833149306,1.1858609835333322,0.28541076487252126,0.25590391244107574,1.1153044209054042,3.125005829750606,90.19121813031157,中立,強,3.125005829750606
距離×芝ダ×馬場状態,母父ブロック,プラス,A,2200×芝×良,極極極,944,0.0815677966101695,0.06990423291185074,1.166850607073058,1.5239715093470225,0.24152542372881355,0.21219662662600708,1.1382151901712272,2.677742117899474,117.10805084745766,やや強,強,2.677742117899474
距離×芝ダ×馬場状態,母父ブロック,プラス,A,1800×ダ×稍重,極極極,1983,0.07614725163893091,0.06975075714260941,1.0917050188178388,1.2014665796245976,0.23600605143721634,0.2157263223521754,1.0940067436552043,2.623105406445239,84.90670700958142,中立,やや強,2.623105406445239
距離×芝ダ×馬場状態,母父ブロック,プラス,B,1400×ダ×重,極極極,767,0.08344198174706649,0.0641951700719688,1.2998171303778807,2.320557793576879,0.20990873533246415,0.194140181727985,1.081222513876972,1.2981786464785168,147.71838331160367,強,中立,2.320557793576879
距離×芝ダ×馬場状態,母父ブロック,プラス,B,1400×芝×良,極地極,570,0.09298245614035087,0.07080290594237573,1.3132576255560244,2.193490327728845,0.22807017543859648,0.2127432351516112,1.0720443133059556,1.0463728472296887,71.14035087719299,強,中立,2.193490327728845
距離×芝ダ×馬場状態,母父ブロック,プラス,C,1800×ダ×良,バ地極,434,0.07834101382488479,0.05593437713268255,1.400587936092525,2.1498052264869068,0.2119815668202765,0.18296491024726158,1.158591374344957,1.8180506498898004,100.96774193548387,強,やや強,2.1498052264869068
距離×芝ダ×馬場状態,母父ブロック,プラス,B,1700×ダ×稍重,極極地,968,0.08264462809917356,0.07359929381500069,1.1228997428549958,1.154671193603699,0.24380165289256198,0.2197996645039077,1.1091993859172955,2.1376335746350437,74.9586776859504,中立,強,2.1376335746350437
距離×芝ダ×馬場状態,母父ブロック,プラス,B,2600×芝×良,極極地,575,0.08521739130434783,0.0778884961255048,1.094094706451049,0.698761774904259,0.26608695652173914,0.23541134225641852,1.130306441360449,2.0476795409866315,62.36521739130434,中立,強,2.0476795409866315
距離×芝ダ×馬場状態,母父ブロック,プラス,B,2000×芝×良,極極地,5677,0.08296635546943808,0.0765582662716709,1.0837021200954025,1.9654674984738438,0.2378016558041219,0.23065644763857354,1.0309777083567355,1.5637178606882802,81.36868064118374,やや強,中立,1.9654674984738438
距離×芝ダ×馬場状態,母父ブロック,プラス,B,1800×芝×良,極地極,956,0.07531380753138076,0.06887787055771362,1.0934398366493399,0.8504360605926576,0.23326359832635984,0.21195555891688822,1.100530693879215,1.962315002715744,129.36192468619245,中立,やや強,1.962315002715744
距離×芝ダ×馬場状態,母父ブロック,プラス,B,1800×ダ×稍重,バ極極,531,0.096045197740113,0.07577682477378184,1.26747456134298,1.924906103209276,0.2335216572504708,0.22432053538614885,1.0410177420826987,0.6236522147848714,90.01883239171377,やや強,中立,1.924906103209276
距離×芝ダ×馬場状態,母父ブロック,プラス,C,1800×ダ×稍重,極極バ,347,0.0893371757925072,0.08782727681630872,1.0171916861245334,0.10895079442797644,0.2881844380403458,0.2523901220063125,1.141821382506951,1.8863200631331283,70.43227665706053,中立,やや強,1.8863200631331283
距離×芝ダ×馬場状態,母父ブロック,プラス,B,1800×芝×良,バ極極,1070,0.08971962616822429,0.07563336805835473,1.1862439617788982,1.8795072589187076,0.2383177570093458,0.22911891977328197,1.0401487456608398,0.8693688662173301,86.67289719626166,やや強,中立,1.8795072589187076
距離×芝ダ×馬場状態,母父ブロック,プラス,B,1700×ダ×良,極地地,680,0.09117647058823529,0.07823096683768813,1.1654779977014245,1.3401666125481186,0.25735294117647056,0.23231101149223216,1.1077948458981066,1.813087915396367,57.39705882352941,中立,やや強,1.813087915396367
距離×芝ダ×馬場状態,母父ブロック,プラス,B,1200×芝×良,極極極,4757,0.07063275173428632,0.06455816314472514,1.0940948176599028,1.8046636236907425,0.20285894471305443,0.19632083055102564,1.0333032116035668,1.3154777034678964,72.09796089972671,やや強,中立,1.8046636236907425
距離×芝ダ×馬場状態,母父ブロック,プラス,C,1000×芝×良,極極地,475,0.07157894736842105,0.05394121697029628,1.3269805797640293,1.7935070827294588,0.18526315789473685,0.16460751935411452,1.1254841736372112,1.393741170778117,98.04210526315788,やや強,中立,1.7935070827294588
距離×芝ダ×馬場状態,母父ブロック,プラス,C,1800×芝×重,極極地,371,0.10242587601078167,0.07929100022718455,1.2917717738117955,1.759295894926142,0.2668463611859838,0.2384352638327474,1.1191564406058898,1.5357317998264353,109.70350404312667,やや強,やや強,1.759295894926142
距離×芝ダ×馬場状態,母父ブロック,プラス,B,1400×ダ×良,バ極極,1081,0.07955596669750231,0.06917389973418596,1.1500864777497213,1.44413828692322,0.2247918593894542,0.2078429670974243,1.081546624014876,1.658540470620935,71.30434782608697,中立,やや強,1.658540470620935
距離×芝ダ×馬場状態,母父ブロック,プラス,B,1600×芝×良,極極バ,606,0.09570957095709572,0.07913189937589774,1.2094941700116357,1.646609866288246,0.23927392739273928,0.2302748870829314,1.0390795558465173,0.6462825966066331,76.15511551155116,やや強,中立,1.646609866288246
距離×芝ダ×馬場状態,母父ブロック,プラス,B,2000×芝×稍重,極極地,1067,0.09465791940018745,0.08220426296726917,1.1514964794207434,1.5950285522146348,0.24742268041237114,0.2460890419950882,1.0054193328011312,0.12186174681783578,123.5051546391753,やや強,中立,1.5950285522146348
距離×芝ダ×馬場状態,母父ブロック,プラス,C,1400×芝×稍重,極極地,442,0.08597285067873303,0.07103089001501199,1.2103586293310296,1.3062088401519514,0.23755656108597284,0.21238045111604612,1.118542501617394,1.5488603740349864,152.03619909502257,中立,やや強,1.5488603740349864
距離×芝ダ×馬場状態,母父ブロック,プラス,B,1200×芝×稍重,極極地,1216,0.07730263157894737,0.06698437143083455,1.1540398144777257,1.5234533721500116,0.20970394736842105,0.20172365395071143,1.0395605238226524,0.8034091561274311,83.63486842105263,やや強,中立,1.5234533721500116
距離×芝ダ×馬場状態,母父ブロック,マイナス,B,1800×ダ×良,地極極,3339,0.0664869721473495,0.07698989835160905,0.8635804640721411,-2.474195862762089,0.22431865828092243,0.23078265103029175,0.971990993601504,-1.0792787375860728,62.13237496256365,弱,中立,2.474195862762089
距離×芝ダ×馬場状態,母父ブロック,マイナス,C,1800×ダ×稍重,極地極,330,0.06363636363636363,0.07150101033944119,0.8900064954922843,-0.6019811857593143,0.17272727272727273,0.2155884629592373,0.801189777766222,-2.318197118467224,32.75757575757576,中立,弱,2.318197118467224
距離×芝ダ×馬場状態,母父ブロック,マイナス,B,2200×芝×良,極極地,1028,0.07003891050583658,0.07936454089529815,0.8824962598628973,-1.1933385928764328,0.21498054474708173,0.23952782209300005,0.8975180539303383,-2.265980829139296,47.9182879377432,中立,弱,2.265980829139296
距離×芝ダ×馬場状態,母父ブロック,マイナス,B,1200×芝×良,地極地,716,0.055865921787709494,0.07699395185131011,0.7255884448637883,-2.2538486598513,0.21368715083798884,0.22996850099428245,0.9292018250938705,-1.210592793692345,50.29329608938548,弱,中立,2.2538486598513
距離×芝ダ×馬場状態,母父ブロック,マイナス,B,2000×芝×良,地極極,2567,0.065835605765485,0.07639346457198463,0.861796308550045,-2.176610434505955,0.22165952473704714,0.23161713415071622,0.9570083212963445,-1.4597583143629596,68.02882742500975,弱,中立,2.176610434505955
距離×芝ダ×馬場状態,母父ブロック,マイナス,B,1200×ダ×良,地極地,551,0.050816696914700546,0.07231260556143332,0.702736355856091,-2.103865036655381,0.20508166969147004,0.2132859269926844,0.9615339960920359,-0.5663348782745247,29.709618874773135,弱,中立,2.103865036655381
距離×芝ダ×馬場状態,母父ブロック,マイナス,C,1400×ダ×良,地極地,498,0.04618473895582329,0.06736633007814942,0.6855759977164545,-2.0179105061620883,0.19879518072289157,0.20525765788729294,0.9685152932615556,-0.4212091993091208,33.75502008032129,弱,中立,2.0179105061620883
距離×芝ダ×馬場状態,母父ブロック,マイナス,B,1800×ダ×稍重,極極地,2236,0.06529516994633273,0.0756152403350089,0.8635186459375955,-2.005073887836227,0.2146690518783542,0.22696122021150616,0.9458402262655408,-1.6935453970326297,69.68694096601074,弱,やや弱,2.005073887836227
距離×芝ダ×馬場状態,母父ブロック,マイナス,C,1000×芝×良,極極極,417,0.05995203836930456,0.06804642040229016,0.881046174286147,-0.6939015133648507,0.16786570743405277,0.20072578309355496,0.8362936980338661,-1.938980487415982,40.50359712230216,中立,やや弱,1.938980487415982
距離×芝ダ×馬場状態,母父ブロック,マイナス,B,2600×芝×良,極極極,607,0.05930807248764415,0.07651580470040646,0.7751087859542448,-1.6825585664949838,0.20757825370675453,0.23536246077265335,0.8819514081613177,-1.8832121649755904,35.189456342668876,やや弱,やや弱,1.8832121649755904
距離×芝ダ×馬場状態,母父ブロック,マイナス,B,1200×芝×重,極極極,540,0.04259259259259259,0.06082697481902419,0.7002253970268364,-1.87983971585182,0.17777777777777778,0.18424417510336852,0.9649031112003251,-0.4451935653730364,31.96296296296296,やや弱,中立,1.87983971585182
距離×芝ダ×馬場状態,母父ブロック,マイナス,B,2100×ダ×良,極極極,521,0.06333973128598848,0.06752131943068294,0.9380701061538459,-0.4113277690245653,0.1746641074856046,0.20080058103662937,0.8698386557643624,-1.7856287630991323,101.26679462571977,中立,やや弱,1.7856287630991323
