年月日,場所,R,馬番,レース名,芝・ダ,距離,馬名,性別,騎手,調教師,所属,父,芝・ダ,コースID,所属,日にち判定,前日判定,水曜日判定,木曜日判定,先週の土曜日判定,先週の日曜日判定,2w前の土曜日判定,2w前の日曜日判定,坂2w前 土 TIME1,坂2w前 土 LAP1,坂2w前 土 LAP2,坂2w前 日 TIME1,坂2w前 日 LAP1,坂2w前 日 LAP2,坂1w前 土 TIME1,坂1w前 土 LAP1,坂1w前 土 LAP2,坂1w前 日 TIME1,坂1w前 日 LAP1,坂1w前 日 LAP2, 坂 水 TIME1, 坂 水 LAP1, 坂 水 LAP2, 坂 水 LAP3, 坂 水 LAP4, 坂 木 TIME1, 坂 木 LAP1, 坂 木 LAP2, 坂 木 LAP3, 坂 木 LAP4, 坂 前日 TIME1,ウ2w前 土 １F,ウ2w前 日 １F,ウ1w前 土 １F,ウ1w前 土 5F,ウ1w前 日 １F,ウ1w前 日 5F,ウ 水 1F,ウ 水 4F,ウ 水 5F,ウ 水 6F,ウ 木 1F,ウ 木 4F,ウ 木 5F,ウ 木 6F,調教師判定,ウ 水1F,ウ 木1F,ウ 1F判定,ウ 前日 5F,水曜日A3,木曜日A3,A3LAP判定,水曜日B3,木曜日B3,B3LAP判定,前日坂路時計,前日坂路TIME１判定,水曜坂路爆速,木曜坂路爆速,坂路爆速判定,水曜地雷ラップ,木曜地雷ラップ,地雷ラップ判定,コース判定,A3高勝率Lap,本命候補判定,相手候補判定,ZI,脚質,枠,レースID,血統登録番号
20260922,中山,11,14,JRAアＨ･3勝,ダ,1800,レディーフランシス,牝,大野拓弥,和田勇介,美,オルフェーヴル,-2146826259,中山ダ1800,-2146826259,46287,レディーフランシス46284,レディーフランシス46281,レディーフランシス46282,レディーフランシス46277,レディーフランシス46278,レディーフランシス46270,レディーフランシス46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,98,マ,7,2.02609E+17,22105225
20260922,中山,11,15,JRAアＨ･3勝,ダ,1800,ゲキザル,牡,小林脩斗,青木孝文,美,ザファクター,-2146826259,中山ダ1800,-2146826259,46287,ゲキザル46284,ゲキザル46281,ゲキザル46282,ゲキザル46277,ゲキザル46278,ゲキザル46270,ゲキザル46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,116,差,8,2.02609E+17,19102102
20260922,中山,11,16,JRAアＨ･3勝,ダ,1800,ルーラーリッチ,セ,武藤雅,小島茂之,美,ルーラーシップ,-2146826259,中山ダ1800,-2146826259,46287,ルーラーリッチ46284,ルーラーリッチ46281,ルーラーリッチ46282,ルーラーリッチ46277,ルーラーリッチ46278,ルーラーリッチ46270,ルーラーリッチ46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,94,差,8,2.02609E+17,20102793
20260922,中山,11,2,JRAアＨ･3勝,ダ,1800,キョウエイフロイデ,牝,原優介,中川公成,美,サトノクラウン,-2146826259,中山ダ1800,-2146826259,46287,キョウエイフロイデ46284,キョウエイフロイデ46281,キョウエイフロイデ46282,キョウエイフロイデ46277,キョウエイフロイデ46278,キョウエイフロイデ46270,キョウエイフロイデ46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,113,追,1,2.02609E+17,21101053
20260922,中山,11,3,JRAアＨ･3勝,ダ,1800,ディーズゴールド,牡,津村明秀,中舘英二,美,リオンディーズ,-2146826259,中山ダ1800,-2146826259,46287,ディーズゴールド46284,ディーズゴールド46281,ディーズゴールド46282,ディーズゴールド46277,ディーズゴールド46278,ディーズゴールド46270,ディーズゴールド46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,108,先,2,2.02609E+17,22105847
20260922,中山,11,4,JRAアＨ･3勝,ダ,1800,グレイテストソング,牡,国分恭介,小笠倫弘,美,モズアスコット,-2146826259,中山ダ1800,-2146826259,46287,グレイテストソング46284,グレイテストソング46281,グレイテストソング46282,グレイテストソング46277,グレイテストソング46278,グレイテストソング46270,グレイテストソング46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,95,先,2,2.02609E+17,22106541
20260922,中山,11,5,JRAアＨ･3勝,ダ,1800,サノノワンダー,牡,田辺裕信,栗田徹,美,ヘニーヒューズ,-2146826259,中山ダ1800,-2146826259,46287,サノノワンダー46284,サノノワンダー46281,サノノワンダー46282,サノノワンダー46277,サノノワンダー46278,サノノワンダー46270,サノノワンダー46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,101,先,3,2.02609E+17,22102039
20260922,中山,11,6,JRAアＨ･3勝,ダ,1800,タンゴバイラリン,セ,原田和真,栗田徹,美,イスラボニータ,-2146826259,中山ダ1800,-2146826259,46287,タンゴバイラリン46284,タンゴバイラリン46281,タンゴバイラリン46282,タンゴバイラリン46277,タンゴバイラリン46278,タンゴバイラリン46270,タンゴバイラリン46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,93,追,3,2.02609E+17,21105272
20260922,中山,11,7,JRAアＨ･3勝,ダ,1800,オレデイイノカ,牡,内田博幸,古賀慎明,美,サウスヴィグラス,-2146826259,中山ダ1800,-2146826259,46287,オレデイイノカ46284,オレデイイノカ46281,オレデイイノカ46282,オレデイイノカ46277,オレデイイノカ46278,オレデイイノカ46270,オレデイイノカ46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,95,先,4,2.02609E+17,18101243
20260922,中山,11,8,JRAアＨ･3勝,ダ,1800,ブロッケンボウ,牡,ミシェル,松永康利,美,タリスマニック,-2146826259,中山ダ1800,-2146826259,46287,ブロッケンボウ46284,ブロッケンボウ46281,ブロッケンボウ46282,ブロッケンボウ46277,ブロッケンボウ46278,ブロッケンボウ46270,ブロッケンボウ46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,102,逃,4,2.02609E+17,21104479
20260922,中山,11,9,JRAアＨ･3勝,ダ,1800,ラオラシオン,セ,斎藤新,斎藤誠,美,クリエイター2,-2146826259,中山ダ1800,-2146826259,46287,ラオラシオン46284,ラオラシオン46281,ラオラシオン46282,ラオラシオン46277,ラオラシオン46278,ラオラシオン46270,ラオラシオン46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,97,先,5,2.02609E+17,21105262
20260922,中山,12,1,１勝ｸﾗｽ,ダ,1200,キイチムーブメント,セ,原優介,青木孝文,美,エスポワールシチー,-2146826259,中山ダ1200,-2146826259,46287,キイチムーブメント46284,キイチムーブメント46281,キイチムーブメント46282,キイチムーブメント46277,キイチムーブメント46278,キイチムーブメント46270,キイチムーブメント46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,83,追,1,2.02609E+17,23101656
20260922,中山,12,10,１勝ｸﾗｽ,ダ,1200,カサブランカキッド,牡,岩田康誠,和田勇介,美,ドレフォン,-2146826259,中山ダ1200,-2146826259,46287,カサブランカキッド46284,カサブランカキッド46281,カサブランカキッド46282,カサブランカキッド46277,カサブランカキッド46278,カサブランカキッド46270,カサブランカキッド46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,95,差,5,2.02609E+17,20104936
20260922,中山,12,11,１勝ｸﾗｽ,ダ,1200,エコロバロン,牡,菊沢一樹,菊沢隆徳,美,フォーウィールドライブ,-2146826259,中山ダ1200,-2146826259,46287,エコロバロン46284,エコロバロン46281,エコロバロン46282,エコロバロン46277,エコロバロン46278,エコロバロン46270,エコロバロン46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,92,差,6,2.02609E+17,23104992
20260922,中山,12,12,１勝ｸﾗｽ,ダ,1200,ソードスレイプニル,牝,長浜鴻緒,鈴木慎太,美,インディチャンプ,-2146826259,中山ダ1200,-2146826259,46287,ソードスレイプニル46284,ソードスレイプニル46281,ソードスレイプニル46282,ソードスレイプニル46277,ソードスレイプニル46278,ソードスレイプニル46270,ソードスレイプニル46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,111,差,6,2.02609E+17,23103942
20260922,中山,12,13,１勝ｸﾗｽ,ダ,1200,ジェイエルキャリア,牡,丸山元気,松尾卓哉,美,ミスチヴィアスアレックス,-2146826259,中山ダ1200,-2146826259,46287,ジェイエルキャリア46284,ジェイエルキャリア46281,ジェイエルキャリア46282,ジェイエルキャリア46277,ジェイエルキャリア46278,ジェイエルキャリア46270,ジェイエルキャリア46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,109,先,7,2.02609E+17,23106312
20260922,中山,12,14,１勝ｸﾗｽ,ダ,1200,エフエイト,牡,横山和生,小野次郎,美,ゴールデンバローズ,-2146826259,中山ダ1200,-2146826259,46287,エフエイト46284,エフエイト46281,エフエイト46282,エフエイト46277,エフエイト46278,エフエイト46270,エフエイト46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,100,差,7,2.02609E+17,21109016
20260922,中山,12,15,１勝ｸﾗｽ,ダ,1200,シルバードン,牡,木幡巧也,牧光二,美,アルバート,-2146826259,中山ダ1200,-2146826259,46287,シルバードン46284,シルバードン46281,シルバードン46282,シルバードン46277,シルバードン46278,シルバードン46270,シルバードン46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,107,差,8,2.02609E+17,22101987
20260922,中山,12,16,１勝ｸﾗｽ,ダ,1200,ノースブルースカイ,牝,佐々木大,堀内岳志,美,ダノンレジェンド,-2146826259,中山ダ1200,-2146826259,46287,ノースブルースカイ46284,ノースブルースカイ46281,ノースブルースカイ46282,ノースブルースカイ46277,ノースブルースカイ46278,ノースブルースカイ46270,ノースブルースカイ46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,90,逃,8,2.02609E+17,23105164
20260922,中山,12,2,１勝ｸﾗｽ,ダ,1200,ロードストラダーレ,牡,丸田恭介,本間忍,美,ロードカナロア,-2146826259,中山ダ1200,-2146826259,46287,ロードストラダーレ46284,ロードストラダーレ46281,ロードストラダーレ46282,ロードストラダーレ46277,ロードストラダーレ46278,ロードストラダーレ46270,ロードストラダーレ46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,99,逃,1,2.02609E+17,23104886
20260922,中山,12,3,１勝ｸﾗｽ,ダ,1200,フュルスティン,牝,上里直汰,加藤士津,美,ダノンキングリー,-2146826259,中山ダ1200,-2146826259,46287,フュルスティン46284,フュルスティン46281,フュルスティン46282,フュルスティン46277,フュルスティン46278,フュルスティン46270,フュルスティン46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,102,先,2,2.02609E+17,23100583
20260922,中山,12,4,１勝ｸﾗｽ,ダ,1200,デルマエアロール,牝,ミシェル,大和田成,美,マインドユアビスケッツ,-2146826259,中山ダ1200,-2146826259,46287,デルマエアロール46284,デルマエアロール46281,デルマエアロール46282,デルマエアロール46277,デルマエアロール46278,デルマエアロール46270,デルマエアロール46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,95,逃,2,2.02609E+17,22105535
20260922,中山,12,5,１勝ｸﾗｽ,ダ,1200,アレーティア,牝,佐藤翔馬,上原博之,美,ブリックスアンドモルタル,-2146826259,中山ダ1200,-2146826259,46287,アレーティア46284,アレーティア46281,アレーティア46282,アレーティア46277,アレーティア46278,アレーティア46270,アレーティア46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,96,先,3,2.02609E+17,22100101
20260922,中山,12,6,１勝ｸﾗｽ,ダ,1200,カシノリアーナ,牝,遠藤汰月,天間昭一,美,サトノクラウン,-2146826259,中山ダ1200,-2146826259,46287,カシノリアーナ46284,カシノリアーナ46281,カシノリアーナ46282,カシノリアーナ46277,カシノリアーナ46278,カシノリアーナ46270,カシノリアーナ46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,83,追,3,2.02609E+17,23100421
20260922,中山,12,7,１勝ｸﾗｽ,ダ,1200,アルマグラース,牝,武藤雅,水野貴広,美,スワーヴリチャード,-2146826259,中山ダ1200,-2146826259,46287,アルマグラース46284,アルマグラース46281,アルマグラース46282,アルマグラース46277,アルマグラース46278,アルマグラース46270,アルマグラース46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,86,追,4,2.02609E+17,22100216
20260922,中山,12,8,１勝ｸﾗｽ,ダ,1200,ホウオウガイア,牝,丹内祐次,大竹正博,美,シルバーステート,-2146826259,中山ダ1200,-2146826259,46287,ホウオウガイア46284,ホウオウガイア46281,ホウオウガイア46282,ホウオウガイア46277,ホウオウガイア46278,ホウオウガイア46270,ホウオウガイア46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,90,先,4,2.02609E+17,22104874
20260922,中山,12,9,１勝ｸﾗｽ,ダ,1200,アルシャンティ,牝,木幡初也,室井潔,美,バゴ,-2146826259,中山ダ1200,-2146826259,46287,アルシャンティ46284,アルシャンティ46281,アルシャンティ46282,アルシャンティ46277,アルシャンティ46278,アルシャンティ46270,アルシャンティ46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,95,先,5,2.02609E+17,22102978
20260922,中山,2,1,未勝利*,芝,1200,スノーキャップ,牡,柴田大知,嘉藤貴行,美,フィレンツェファイア,-2146826259,中山芝1200,-2146826259,46287,スノーキャップ46284,スノーキャップ46281,スノーキャップ46282,スノーキャップ46277,スノーキャップ46278,スノーキャップ46270,スノーキャップ46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,88,追,1,2.02609E+17,24102837
20260922,中山,2,10,未勝利*,芝,1200,ニシノアトール,牡,杉原誠人,武市康男,美,ネロ,-2146826259,中山芝1200,-2146826259,46287,ニシノアトール46284,ニシノアトール46281,ニシノアトール46282,ニシノアトール46277,ニシノアトール46278,ニシノアトール46270,ニシノアトール46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,106,　,6,2.02609E+17,24103937
20260922,中山,2,11,未勝利*,芝,1200,ハミングリップス,牝,菊沢一樹,青木孝文,美,タワーオブロンドン,-2146826259,中山芝1200,-2146826259,46287,ハミングリップス46284,ハミングリップス46281,ハミングリップス46282,ハミングリップス46277,ハミングリップス46278,ハミングリップス46270,ハミングリップス46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,94,　,7,2.02609E+17,24101510
20260922,中山,2,12,未勝利*,芝,1200,ダンシングアワー,牝,小林脩斗,室井潔,美,ディーマジェスティ,-2146826259,中山芝1200,-2146826259,46287,ダンシングアワー46284,ダンシングアワー46281,ダンシングアワー46282,ダンシングアワー46277,ダンシングアワー46278,ダンシングアワー46270,ダンシングアワー46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,94,差,7,2.02609E+17,24101107
20260922,中山,2,13,未勝利*,芝,1200,トーセンルルド,牝,佐々木大,杉浦宏昭,美,ハイランドリール,-2146826259,中山芝1200,-2146826259,46287,トーセンルルド46284,トーセンルルド46281,トーセンルルド46282,トーセンルルド46277,トーセンルルド46278,トーセンルルド46270,トーセンルルド46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,105,先,8,2.02609E+17,24106857
20260922,中山,2,14,未勝利*,芝,1200,タワーウマザンマイ,牡,原優介,青木孝文,美,タワーオブロンドン,-2146826259,中山芝1200,-2146826259,46287,タワーウマザンマイ46284,タワーウマザンマイ46281,タワーウマザンマイ46282,タワーウマザンマイ46277,タワーウマザンマイ46278,タワーウマザンマイ46270,タワーウマザンマイ46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,103,　,8,2.02609E+17,24104800
20260922,中山,2,2,未勝利*,芝,1200,ゴータマ,牡,丹内祐次,池上昌和,美,ディスクリートキャット,-2146826259,中山芝1200,-2146826259,46287,ゴータマ46284,ゴータマ46281,ゴータマ46282,ゴータマ46277,ゴータマ46278,ゴータマ46270,ゴータマ46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,93,　,2,2.02609E+17,24102067
20260922,中山,2,3,未勝利*,芝,1200,ナナレイ,牝,丸山元気,小野次郎,美,カリフォルニアクローム,-2146826259,中山芝1200,-2146826259,46287,ナナレイ46284,ナナレイ46281,ナナレイ46282,ナナレイ46277,ナナレイ46278,ナナレイ46270,ナナレイ46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,87,追,3,2.02609E+17,24101227
20260922,中山,2,4,未勝利*,芝,1200,スペシャルサンクス,牝,嶋田純次,矢嶋大樹,美,フィレンツェファイア,-2146826259,中山芝1200,-2146826259,46287,スペシャルサンクス46284,スペシャルサンクス46281,スペシャルサンクス46282,スペシャルサンクス46277,スペシャルサンクス46278,スペシャルサンクス46270,スペシャルサンクス46271,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,-2146826259,なし,-2146826259,なし,108,逃,3,2.02609E+17,24102846
